segundo,dado1,dado2
-3.624000E-03,+1.373065442E+00,+13.463555574E+00
-3.620000E-03,+1.373065442E+00,+13.463555574E+00
-3.616000E-03,+1.373065442E+00,+14.042450070E+00
-3.612000E-03,+1.373065442E+00,+14.042450070E+00
-3.608000E-03,+1.180100620E+00,+13.463555574E+00
-3.604000E-03,+1.180100620E+00,+14.042450070E+00
-3.600000E-03,+1.180100620E+00,+14.042450070E+00
-3.596000E-03,+987.135798E-03,+13.463555574E+00
-3.592000E-03,+987.135798E-03,+13.463555574E+00
-3.588000E-03,+987.135798E-03,+13.463555574E+00
-3.584000E-03,+794.170976E-03,+13.463555574E+00
-3.580000E-03,+794.170976E-03,+14.042450070E+00
-3.576000E-03,+794.170976E-03,+13.463555574E+00
-3.572000E-03,+794.170976E-03,+14.042450070E+00
-3.568000E-03,+601.206154E-03,+13.463555574E+00
-3.564000E-03,+408.241332E-03,+13.463555574E+00
-3.560000E-03,+408.241332E-03,+13.463555574E+00
-3.556000E-03,+408.241332E-03,+13.463555574E+00
-3.552000E-03,+215.276510E-03,+13.463555574E+00
-3.548000E-03,+215.276510E-03,+13.463555574E+00
-3.544000E-03,+215.276510E-03,+13.463555574E+00
-3.540000E-03,+215.276510E-03,+14.042450070E+00
-3.536000E-03,+215.276510E-03,+14.042450070E+00
-3.532000E-03,+22.311687E-03,+14.042450070E+00
-3.528000E-03,+22.311687E-03,+14.042450070E+00
-3.524000E-03,-170.653135E-03,+14.042450070E+00
-3.520000E-03,-170.653135E-03,+13.463555574E+00
-3.516000E-03,-170.653135E-03,+13.463555574E+00
-3.512000E-03,-363.617957E-03,+13.463555574E+00
-3.508000E-03,-363.617957E-03,+13.463555574E+00
-3.504000E-03,-363.617957E-03,+11.726872087E+00
-3.500000E-03,-556.582779E-03,+10.569083095E+00
-3.496000E-03,-556.582779E-03,+8.253505111E+00
-3.492000E-03,-556.582779E-03,+6.516821623E+00
-3.488000E-03,-749.547601E-03,+5.359032631E+00
-3.484000E-03,-749.547601E-03,+3.622349143E+00
-3.480000E-03,-749.547601E-03,+1.885665655E+00
-3.476000E-03,-942.512423E-03,+148.982167E-03
-3.472000E-03,-942.512423E-03,-1.587701321E+00
-3.468000E-03,-942.512423E-03,-3.324384809E+00
-3.464000E-03,-942.512423E-03,-5.061068296E+00
-3.460000E-03,-1.328442067E+00,-6.797751784E+00
-3.456000E-03,-1.328442067E+00,-8.534435272E+00
-3.452000E-03,-1.328442067E+00,-9.692224264E+00
-3.448000E-03,-1.328442067E+00,-11.428907752E+00
-3.444000E-03,-1.328442067E+00,-13.165591240E+00
-3.440000E-03,-1.521406889E+00,-15.481169224E+00
-3.436000E-03,-1.714371711E+00,-16.060063720E+00
-3.432000E-03,-1.714371711E+00,-15.481169224E+00
-3.428000E-03,-1.714371711E+00,-15.481169224E+00
-3.424000E-03,-1.521406889E+00,-15.481169224E+00
-3.420000E-03,-1.714371711E+00,-15.481169224E+00
-3.416000E-03,-1.714371711E+00,-15.481169224E+00
-3.412000E-03,-1.907336533E+00,-15.481169224E+00
-3.408000E-03,-1.907336533E+00,-15.481169224E+00
-3.404000E-03,-1.907336533E+00,-15.481169224E+00
-3.400000E-03,-2.100301355E+00,-15.481169224E+00
-3.396000E-03,-1.907336533E+00,-15.481169224E+00
-3.392000E-03,-2.100301355E+00,-16.060063720E+00
-3.388000E-03,-2.100301355E+00,-15.481169224E+00
-3.384000E-03,-2.100301355E+00,-16.060063720E+00
-3.380000E-03,-2.293266177E+00,-15.481169224E+00
-3.376000E-03,-2.293266177E+00,-15.481169224E+00
-3.372000E-03,-2.293266177E+00,-15.481169224E+00
-3.368000E-03,-2.293266177E+00,-15.481169224E+00
-3.364000E-03,-2.293266177E+00,-15.481169224E+00
-3.360000E-03,-2.486230999E+00,-15.481169224E+00
-3.356000E-03,-2.486230999E+00,-15.481169224E+00
-3.352000E-03,-2.486230999E+00,-15.481169224E+00
-3.348000E-03,-2.486230999E+00,-16.060063720E+00
-3.344000E-03,-2.486230999E+00,-15.481169224E+00
-3.340000E-03,-2.679195821E+00,-15.481169224E+00
-3.336000E-03,-2.679195821E+00,-15.481169224E+00
-3.332000E-03,-2.679195821E+00,-15.481169224E+00
-3.328000E-03,-2.679195821E+00,-15.481169224E+00
-3.324000E-03,-2.679195821E+00,-16.060063720E+00
-3.320000E-03,-2.872160643E+00,-15.481169224E+00
-3.316000E-03,-2.872160643E+00,-14.902274728E+00
-3.312000E-03,-2.872160643E+00,-15.481169224E+00
-3.308000E-03,-2.679195821E+00,-15.481169224E+00
-3.304000E-03,-2.679195821E+00,-15.481169224E+00
-3.300000E-03,-2.872160643E+00,-15.481169224E+00
-3.296000E-03,-2.872160643E+00,-15.481169224E+00
-3.292000E-03,-2.679195821E+00,-15.481169224E+00
-3.288000E-03,-2.872160643E+00,-15.481169224E+00
-3.284000E-03,-2.679195821E+00,-15.481169224E+00
-3.280000E-03,-2.872160643E+00,-15.481169224E+00
-3.276000E-03,-2.872160643E+00,-15.481169224E+00
-3.272000E-03,-3.065125465E+00,-15.481169224E+00
-3.268000E-03,-2.872160643E+00,-15.481169224E+00
-3.264000E-03,-2.872160643E+00,-15.481169224E+00
-3.260000E-03,-2.872160643E+00,-14.902274728E+00
-3.256000E-03,-2.872160643E+00,-15.481169224E+00
-3.252000E-03,-2.872160643E+00,-15.481169224E+00
-3.248000E-03,-2.872160643E+00,-15.481169224E+00
-3.244000E-03,-2.679195821E+00,-15.481169224E+00
-3.240000E-03,-2.679195821E+00,-15.481169224E+00
-3.236000E-03,-2.679195821E+00,-15.481169224E+00
-3.232000E-03,-2.679195821E+00,-15.481169224E+00
-3.228000E-03,-2.679195821E+00,-15.481169224E+00
-3.224000E-03,-2.679195821E+00,-15.481169224E+00
-3.220000E-03,-2.486230999E+00,-15.481169224E+00
-3.216000E-03,-2.486230999E+00,-15.481169224E+00
-3.212000E-03,-2.679195821E+00,-15.481169224E+00
-3.208000E-03,-2.486230999E+00,-15.481169224E+00
-3.204000E-03,-2.486230999E+00,-15.481169224E+00
-3.200000E-03,-2.486230999E+00,-15.481169224E+00
-3.196000E-03,-2.486230999E+00,-15.481169224E+00
-3.192000E-03,-2.486230999E+00,-15.481169224E+00
-3.188000E-03,-2.486230999E+00,-15.481169224E+00
-3.184000E-03,-2.293266177E+00,-15.481169224E+00
-3.180000E-03,-2.293266177E+00,-15.481169224E+00
-3.176000E-03,-2.293266177E+00,-15.481169224E+00
-3.172000E-03,-2.293266177E+00,-15.481169224E+00
-3.168000E-03,-2.293266177E+00,-15.481169224E+00
-3.164000E-03,-2.293266177E+00,-15.481169224E+00
-3.160000E-03,-2.100301355E+00,-15.481169224E+00
-3.156000E-03,-2.100301355E+00,-15.481169224E+00
-3.152000E-03,-1.907336533E+00,-15.481169224E+00
-3.148000E-03,-1.907336533E+00,-15.481169224E+00
-3.144000E-03,-1.907336533E+00,-15.481169224E+00
-3.140000E-03,-1.714371711E+00,-15.481169224E+00
-3.136000E-03,-1.714371711E+00,-15.481169224E+00
-3.132000E-03,-1.714371711E+00,-15.481169224E+00
-3.128000E-03,-1.714371711E+00,-15.481169224E+00
-3.124000E-03,-1.714371711E+00,-15.481169224E+00
-3.120000E-03,-1.521406889E+00,-15.481169224E+00
-3.116000E-03,-1.521406889E+00,-15.481169224E+00
-3.112000E-03,-1.328442067E+00,-15.481169224E+00
-3.108000E-03,-1.328442067E+00,-15.481169224E+00
-3.104000E-03,-1.328442067E+00,-15.481169224E+00
-3.100000E-03,-1.328442067E+00,-15.481169224E+00
-3.096000E-03,-1.135477245E+00,-15.481169224E+00
-3.092000E-03,-1.328442067E+00,-15.481169224E+00
-3.088000E-03,-1.135477245E+00,-15.481169224E+00
-3.084000E-03,-942.512423E-03,-15.481169224E+00
-3.080000E-03,-942.512423E-03,-15.481169224E+00
-3.076000E-03,-942.512423E-03,-15.481169224E+00
-3.072000E-03,-749.547601E-03,-15.481169224E+00
-3.068000E-03,-749.547601E-03,-15.481169224E+00
-3.064000E-03,-556.582779E-03,-15.481169224E+00
-3.060000E-03,-749.547601E-03,-15.481169224E+00
-3.056000E-03,-556.582779E-03,-15.481169224E+00
-3.052000E-03,-363.617957E-03,-15.481169224E+00
-3.048000E-03,-363.617957E-03,-15.481169224E+00
-3.044000E-03,-556.582779E-03,-15.481169224E+00
-3.040000E-03,-170.653135E-03,-15.481169224E+00
-3.036000E-03,-170.653135E-03,-15.481169224E+00
-3.032000E-03,-170.653135E-03,-15.481169224E+00
-3.028000E-03,-170.653135E-03,-15.481169224E+00
-3.024000E-03,+22.311687E-03,-15.481169224E+00
-3.020000E-03,+22.311687E-03,-15.481169224E+00
-3.016000E-03,+22.311687E-03,-15.481169224E+00
-3.012000E-03,+215.276510E-03,-15.481169224E+00
-3.008000E-03,+215.276510E-03,-15.481169224E+00
-3.004000E-03,+215.276510E-03,-15.481169224E+00
-3.000000E-03,+215.276510E-03,-15.481169224E+00
-2.996000E-03,+408.241332E-03,-14.323380232E+00
-2.992000E-03,+408.241332E-03,-12.586696744E+00
-2.988000E-03,+601.206154E-03,-11.428907752E+00
-2.984000E-03,+601.206154E-03,-9.113329768E+00
-2.980000E-03,+794.170976E-03,-7.955540776E+00
-2.976000E-03,+794.170976E-03,-6.218857288E+00
-2.972000E-03,+794.170976E-03,-4.482173800E+00
-2.968000E-03,+987.135798E-03,-2.745490313E+00
-2.964000E-03,+987.135798E-03,-1.008806825E+00
-2.960000E-03,+794.170976E-03,+727.876663E-03
-2.956000E-03,+987.135798E-03,+2.464560151E+00
-2.952000E-03,+1.180100620E+00,+4.201243639E+00
-2.948000E-03,+1.180100620E+00,+5.359032631E+00
-2.944000E-03,+1.180100620E+00,+7.095716119E+00
-2.940000E-03,+1.373065442E+00,+8.832399607E+00
-2.936000E-03,+1.373065442E+00,+10.569083095E+00
-2.932000E-03,+1.566030264E+00,+12.305766582E+00
-2.928000E-03,+1.373065442E+00,+13.463555574E+00
-2.924000E-03,+1.373065442E+00,+14.042450070E+00
-2.920000E-03,+1.566030264E+00,+13.463555574E+00
-2.916000E-03,+1.566030264E+00,+13.463555574E+00
-2.912000E-03,+1.566030264E+00,+14.042450070E+00
-2.908000E-03,+1.758995086E+00,+13.463555574E+00
-2.904000E-03,+1.758995086E+00,+14.042450070E+00
-2.900000E-03,+1.758995086E+00,+14.042450070E+00
-2.896000E-03,+1.758995086E+00,+14.042450070E+00
-2.892000E-03,+1.951959908E+00,+14.042450070E+00
-2.888000E-03,+1.758995086E+00,+13.463555574E+00
-2.884000E-03,+1.951959908E+00,+13.463555574E+00
-2.880000E-03,+1.951959908E+00,+13.463555574E+00
-2.876000E-03,+2.144924730E+00,+13.463555574E+00
-2.872000E-03,+2.144924730E+00,+14.042450070E+00
-2.868000E-03,+2.144924730E+00,+13.463555574E+00
-2.864000E-03,+2.144924730E+00,+14.042450070E+00
-2.860000E-03,+2.144924730E+00,+13.463555574E+00
-2.856000E-03,+2.144924730E+00,+14.042450070E+00
-2.852000E-03,+2.337889552E+00,+14.042450070E+00
-2.848000E-03,+2.337889552E+00,+13.463555574E+00
-2.844000E-03,+2.337889552E+00,+14.042450070E+00
-2.840000E-03,+2.337889552E+00,+14.042450070E+00
-2.836000E-03,+2.337889552E+00,+14.042450070E+00
-2.832000E-03,+2.337889552E+00,+14.042450070E+00
-2.828000E-03,+2.530854374E+00,+13.463555574E+00
-2.824000E-03,+2.530854374E+00,+13.463555574E+00
-2.820000E-03,+2.530854374E+00,+14.042450070E+00
-2.816000E-03,+2.530854374E+00,+13.463555574E+00
-2.812000E-03,+2.337889552E+00,+13.463555574E+00
-2.808000E-03,+2.530854374E+00,+13.463555574E+00
-2.804000E-03,+2.530854374E+00,+14.042450070E+00
-2.800000E-03,+2.530854374E+00,+13.463555574E+00
-2.796000E-03,+2.530854374E+00,+14.042450070E+00
-2.792000E-03,+2.723819196E+00,+14.042450070E+00
-2.788000E-03,+2.723819196E+00,+14.042450070E+00
-2.784000E-03,+2.530854374E+00,+13.463555574E+00
-2.780000E-03,+2.723819196E+00,+13.463555574E+00
-2.776000E-03,+2.530854374E+00,+14.042450070E+00
-2.772000E-03,+2.530854374E+00,+13.463555574E+00
-2.768000E-03,+2.723819196E+00,+13.463555574E+00
-2.764000E-03,+2.530854374E+00,+13.463555574E+00
-2.760000E-03,+2.530854374E+00,+13.463555574E+00
-2.756000E-03,+2.530854374E+00,+13.463555574E+00
-2.752000E-03,+2.530854374E+00,+13.463555574E+00
-2.748000E-03,+2.723819196E+00,+14.042450070E+00
-2.744000E-03,+2.337889552E+00,+13.463555574E+00
-2.740000E-03,+2.530854374E+00,+14.042450070E+00
-2.736000E-03,+2.530854374E+00,+14.042450070E+00
-2.732000E-03,+2.337889552E+00,+13.463555574E+00
-2.728000E-03,+2.337889552E+00,+13.463555574E+00
-2.724000E-03,+2.337889552E+00,+13.463555574E+00
-2.720000E-03,+2.337889552E+00,+13.463555574E+00
-2.716000E-03,+2.337889552E+00,+13.463555574E+00
-2.712000E-03,+2.337889552E+00,+14.042450070E+00
-2.708000E-03,+2.337889552E+00,+13.463555574E+00
-2.704000E-03,+2.144924730E+00,+13.463555574E+00
-2.700000E-03,+2.144924730E+00,+13.463555574E+00
-2.696000E-03,+2.337889552E+00,+13.463555574E+00
-2.692000E-03,+2.144924730E+00,+14.042450070E+00
-2.688000E-03,+2.144924730E+00,+13.463555574E+00
-2.684000E-03,+2.144924730E+00,+14.042450070E+00
-2.680000E-03,+1.951959908E+00,+13.463555574E+00
-2.676000E-03,+1.951959908E+00,+13.463555574E+00
-2.672000E-03,+1.951959908E+00,+13.463555574E+00
-2.668000E-03,+1.758995086E+00,+14.042450070E+00
-2.664000E-03,+1.951959908E+00,+13.463555574E+00
-2.660000E-03,+1.758995086E+00,+14.042450070E+00
-2.656000E-03,+1.566030264E+00,+13.463555574E+00
-2.652000E-03,+1.566030264E+00,+14.042450070E+00
-2.648000E-03,+1.566030264E+00,+13.463555574E+00
-2.644000E-03,+1.566030264E+00,+13.463555574E+00
-2.640000E-03,+1.566030264E+00,+13.463555574E+00
-2.636000E-03,+1.373065442E+00,+14.042450070E+00
-2.632000E-03,+1.373065442E+00,+14.042450070E+00
-2.628000E-03,+1.373065442E+00,+13.463555574E+00
-2.624000E-03,+1.373065442E+00,+13.463555574E+00
-2.620000E-03,+1.180100620E+00,+14.042450070E+00
-2.616000E-03,+1.180100620E+00,+13.463555574E+00
-2.612000E-03,+1.180100620E+00,+13.463555574E+00
-2.608000E-03,+1.180100620E+00,+13.463555574E+00
-2.604000E-03,+987.135798E-03,+14.042450070E+00
-2.600000E-03,+987.135798E-03,+13.463555574E+00
-2.596000E-03,+794.170976E-03,+14.042450070E+00
-2.592000E-03,+794.170976E-03,+13.463555574E+00
-2.588000E-03,+794.170976E-03,+14.042450070E+00
-2.584000E-03,+601.206154E-03,+13.463555574E+00
-2.580000E-03,+601.206154E-03,+13.463555574E+00
-2.576000E-03,+601.206154E-03,+14.042450070E+00
-2.572000E-03,+601.206154E-03,+13.463555574E+00
-2.568000E-03,+408.241332E-03,+13.463555574E+00
-2.564000E-03,+215.276510E-03,+14.042450070E+00
-2.560000E-03,+215.276510E-03,+13.463555574E+00
-2.556000E-03,+215.276510E-03,+13.463555574E+00
-2.552000E-03,+215.276510E-03,+13.463555574E+00
-2.548000E-03,+22.311687E-03,+13.463555574E+00
-2.544000E-03,+215.276509E-03,+14.042450070E+00
-2.540000E-03,-170.653135E-03,+13.463555574E+00
-2.536000E-03,-170.653135E-03,+13.463555574E+00
-2.532000E-03,-170.653135E-03,+13.463555574E+00
-2.528000E-03,-170.653135E-03,+14.042450070E+00
-2.524000E-03,-170.653135E-03,+13.463555574E+00
-2.520000E-03,-363.617957E-03,+13.463555574E+00
-2.516000E-03,-556.582779E-03,+11.726872087E+00
-2.512000E-03,-556.582779E-03,+9.990188599E+00
-2.508000E-03,-556.582779E-03,+8.832399607E+00
-2.504000E-03,-556.582779E-03,+7.095716119E+00
-2.500000E-03,-749.547601E-03,+5.359032631E+00
-2.496000E-03,-942.512423E-03,+3.622349143E+00
-2.492000E-03,-942.512423E-03,+1.885665655E+00
-2.488000E-03,-942.512423E-03,+148.982167E-03
-2.484000E-03,-942.512423E-03,-1.587701321E+00
-2.480000E-03,-1.135477245E+00,-3.324384809E+00
-2.476000E-03,-1.135477245E+00,-5.061068297E+00
-2.472000E-03,-1.135477245E+00,-6.797751784E+00
-2.468000E-03,-1.328442067E+00,-8.534435272E+00
-2.464000E-03,-1.328442067E+00,-10.271118760E+00
-2.460000E-03,-1.328442067E+00,-12.007802248E+00
-2.456000E-03,-1.521406889E+00,-13.744485736E+00
-2.452000E-03,-1.521406889E+00,-15.481169224E+00
-2.448000E-03,-1.521406889E+00,-15.481169224E+00
-2.444000E-03,-1.714371711E+00,-16.060063720E+00
-2.440000E-03,-1.714371711E+00,-15.481169224E+00
-2.436000E-03,-1.714371711E+00,-16.060063720E+00
-2.432000E-03,-1.714371711E+00,-15.481169224E+00
-2.428000E-03,-1.714371711E+00,-15.481169224E+00
-2.424000E-03,-1.907336533E+00,-15.481169224E+00
-2.420000E-03,-1.907336533E+00,-15.481169224E+00
-2.416000E-03,-2.100301355E+00,-15.481169224E+00
-2.412000E-03,-2.100301355E+00,-16.060063720E+00
-2.408000E-03,-2.100301355E+00,-15.481169224E+00
-2.404000E-03,-2.100301355E+00,-15.481169224E+00
-2.400000E-03,-2.293266177E+00,-15.481169224E+00
-2.396000E-03,-2.293266177E+00,-15.481169224E+00
-2.392000E-03,-2.293266177E+00,-15.481169224E+00
-2.388000E-03,-2.293266177E+00,-16.060063720E+00
-2.384000E-03,-2.293266177E+00,-15.481169224E+00
-2.380000E-03,-2.293266177E+00,-15.481169224E+00
-2.376000E-03,-2.486230999E+00,-15.481169224E+00
-2.372000E-03,-2.293266177E+00,-15.481169224E+00
-2.368000E-03,-2.679195821E+00,-15.481169224E+00
-2.364000E-03,-2.486230999E+00,-15.481169224E+00
-2.360000E-03,-2.679195821E+00,-15.481169224E+00
-2.356000E-03,-2.679195821E+00,-15.481169224E+00
-2.352000E-03,-2.679195821E+00,-15.481169224E+00
-2.348000E-03,-2.679195821E+00,-15.481169224E+00
-2.344000E-03,-2.679195821E+00,-15.481169224E+00
-2.340000E-03,-2.872160643E+00,-15.481169224E+00
-2.336000E-03,-2.679195821E+00,-15.481169224E+00
-2.332000E-03,-2.679195821E+00,-15.481169224E+00
-2.328000E-03,-2.679195821E+00,-15.481169224E+00
-2.324000E-03,-2.872160643E+00,-15.481169224E+00
-2.320000E-03,-2.679195821E+00,-15.481169224E+00
-2.316000E-03,-2.872160643E+00,-15.481169224E+00
-2.312000E-03,-2.679195821E+00,-15.481169224E+00
-2.308000E-03,-2.872160643E+00,-15.481169224E+00
-2.304000E-03,-2.872160643E+00,-15.481169224E+00
-2.300000E-03,-2.872160643E+00,-15.481169224E+00
-2.296000E-03,-2.872160643E+00,-15.481169224E+00
-2.292000E-03,-2.872160643E+00,-15.481169224E+00
-2.288000E-03,-2.872160643E+00,-15.481169224E+00
-2.284000E-03,-2.872160643E+00,-15.481169224E+00
-2.280000E-03,-2.872160643E+00,-15.481169224E+00
-2.276000E-03,-2.872160643E+00,-15.481169224E+00
-2.272000E-03,-2.872160643E+00,-15.481169224E+00
-2.268000E-03,-2.872160643E+00,-15.481169224E+00
-2.264000E-03,-2.872160643E+00,-15.481169224E+00
-2.260000E-03,-2.679195821E+00,-15.481169224E+00
-2.256000E-03,-2.872160643E+00,-15.481169224E+00
-2.252000E-03,-2.679195821E+00,-15.481169224E+00
-2.248000E-03,-2.679195821E+00,-15.481169224E+00
-2.244000E-03,-2.679195821E+00,-15.481169224E+00
-2.240000E-03,-2.679195821E+00,-15.481169224E+00
-2.236000E-03,-2.679195821E+00,-15.481169224E+00
-2.232000E-03,-2.486230999E+00,-16.060063720E+00
-2.228000E-03,-2.679195821E+00,-15.481169224E+00
-2.224000E-03,-2.486230999E+00,-15.481169224E+00
-2.220000E-03,-2.486230999E+00,-15.481169224E+00
-2.216000E-03,-2.293266177E+00,-15.481169224E+00
-2.212000E-03,-2.486230999E+00,-15.481169224E+00
-2.208000E-03,-2.486230999E+00,-15.481169224E+00
-2.204000E-03,-2.293266177E+00,-15.481169224E+00
-2.200000E-03,-2.486230999E+00,-15.481169224E+00
-2.196000E-03,-2.293266177E+00,-15.481169224E+00
-2.192000E-03,-2.293266177E+00,-15.481169224E+00
-2.188000E-03,-2.293266177E+00,-14.902274728E+00
-2.184000E-03,-2.293266177E+00,-15.481169224E+00
-2.180000E-03,-2.100301355E+00,-15.481169224E+00
-2.176000E-03,-2.293266177E+00,-15.481169224E+00
-2.172000E-03,-2.100301355E+00,-15.481169224E+00
-2.168000E-03,-1.907336533E+00,-16.060063720E+00
-2.164000E-03,-2.100301355E+00,-15.481169224E+00
-2.160000E-03,-1.907336533E+00,-15.481169224E+00
-2.156000E-03,-1.907336533E+00,-15.481169224E+00
-2.152000E-03,-1.714371711E+00,-15.481169224E+00
-2.148000E-03,-1.714371711E+00,-15.481169224E+00
-2.144000E-03,-1.714371711E+00,-15.481169224E+00
-2.140000E-03,-1.714371711E+00,-15.481169224E+00
-2.136000E-03,-1.521406889E+00,-15.481169224E+00
-2.132000E-03,-1.521406889E+00,-15.481169224E+00
-2.128000E-03,-1.521406889E+00,-14.902274728E+00
-2.124000E-03,-1.328442067E+00,-15.481169224E+00
-2.120000E-03,-1.328442067E+00,-15.481169224E+00
-2.116000E-03,-1.328442067E+00,-15.481169224E+00
-2.112000E-03,-1.135477245E+00,-15.481169224E+00
-2.108000E-03,-1.135477245E+00,-15.481169224E+00
-2.104000E-03,-1.135477245E+00,-15.481169224E+00
-2.100000E-03,-942.512423E-03,-15.481169224E+00
-2.096000E-03,-942.512423E-03,-15.481169224E+00
-2.092000E-03,-1.135477245E+00,-15.481169224E+00
-2.088000E-03,-942.512423E-03,-15.481169224E+00
-2.084000E-03,-749.547601E-03,-15.481169224E+00
-2.080000E-03,-749.547601E-03,-15.481169224E+00
-2.076000E-03,-749.547601E-03,-15.481169224E+00
-2.072000E-03,-556.582779E-03,-15.481169224E+00
-2.068000E-03,-556.582779E-03,-15.481169224E+00
-2.064000E-03,-363.617957E-03,-15.481169224E+00
-2.060000E-03,-363.617957E-03,-15.481169224E+00
