segundo,dado1,dado2
-29.63600E-03,-177.76375E-03,-15.48116922E+00
-29.60500E-03,-278.26626E-03,-15.48116922E+00
-29.57400E-03,-177.76375E-03,-7.37664628E+00
-29.54300E-03,-77.26123E-03,+6.22737437E+00
-29.51200E-03,-177.76375E-03,+14.04245007E+00
-29.48100E-03,+23.24128E-03,+13.46355557E+00
-29.45000E-03,+23.24128E-03,+13.46355557E+00
-29.41900E-03,+123.74379E-03,+13.75300282E+00
-29.38800E-03,+224.24631E-03,+14.04245007E+00
-29.35700E-03,+224.24631E-03,+13.46355557E+00
-29.32600E-03,+224.24631E-03,+14.04245007E+00
-29.29500E-03,+324.74882E-03,+13.46355557E+00
-29.26400E-03,+224.24631E-03,+13.46355557E+00
-29.23300E-03,+324.74882E-03,+13.46355557E+00
-29.20200E-03,+425.25133E-03,+14.04245007E+00
-29.17100E-03,+425.25133E-03,+13.75300282E+00
-29.14000E-03,+626.25636E-03,+14.04245007E+00
-29.10900E-03,+626.25636E-03,+13.46355557E+00
-29.07800E-03,+626.25636E-03,+14.04245007E+00
-29.04700E-03,+626.25636E-03,+13.75300282E+00
-29.01600E-03,+827.26139E-03,+13.46355557E+00
-28.98500E-03,+827.26139E-03,+13.46355557E+00
-28.95400E-03,+827.26139E-03,+14.04245007E+00
-28.92300E-03,+927.76390E-03,+13.75300282E+00
-28.89200E-03,+1.02826641E+00,+13.46355557E+00
-28.86100E-03,+1.02826641E+00,+13.75300282E+00
-28.83000E-03,+1.02826641E+00,+13.46355557E+00
-28.79900E-03,+1.02826641E+00,+13.75300282E+00
-28.76800E-03,+1.02826641E+00,+13.46355557E+00
-28.73700E-03,+1.02826641E+00,+13.46355557E+00
-28.70600E-03,+1.22927144E+00,+14.04245007E+00
-28.67500E-03,+1.32977396E+00,+14.04245007E+00
-28.64400E-03,+1.22927144E+00,+14.04245007E+00
-28.61300E-03,+1.32977396E+00,+13.46355557E+00
-28.58200E-03,+1.43027647E+00,+13.46355557E+00
-28.55100E-03,+1.43027647E+00,+13.46355557E+00
-28.52000E-03,+1.43027647E+00,+13.46355557E+00
-28.48900E-03,+1.53077898E+00,+13.75300282E+00
-28.45800E-03,+1.43027647E+00,+13.46355557E+00
-28.42700E-03,+1.53077898E+00,+13.46355557E+00
-28.39600E-03,+1.63128150E+00,+13.46355557E+00
-28.36500E-03,+1.73178401E+00,+13.46355557E+00
-28.33400E-03,+1.63128150E+00,+13.46355557E+00
-28.30300E-03,+1.73178401E+00,+13.75300282E+00
-28.27200E-03,+1.63128150E+00,+13.46355557E+00
-28.24100E-03,+1.83228652E+00,+13.46355557E+00
-28.21000E-03,+1.83228652E+00,+13.46355557E+00
-28.17900E-03,+1.93278904E+00,+13.46355557E+00
-28.14800E-03,+1.83228652E+00,+13.46355557E+00
-28.11700E-03,+2.03329155E+00,+13.46355557E+00
-28.08600E-03,+1.83228652E+00,+14.04245007E+00
-28.05500E-03,+2.03329155E+00,+13.75300282E+00
-28.02400E-03,+2.03329155E+00,+13.46355557E+00
-27.99300E-03,+2.13379406E+00,+13.46355557E+00
-27.96200E-03,+2.23429658E+00,+14.04245007E+00
-27.93100E-03,+2.13379406E+00,+13.75300282E+00
-27.90000E-03,+2.23429658E+00,+13.46355557E+00
-27.86900E-03,+2.23429658E+00,+13.46355557E+00
-27.83800E-03,+2.23429658E+00,+13.46355557E+00
-27.80700E-03,+2.23429658E+00,+13.75300282E+00
-27.77600E-03,+2.43530160E+00,+13.46355557E+00
-27.74500E-03,+2.23429658E+00,+13.46355557E+00
-27.71400E-03,+2.23429658E+00,+13.46355557E+00
-27.68300E-03,+2.33479909E+00,+13.46355557E+00
-27.65200E-03,+2.43530160E+00,+13.46355557E+00
-27.62100E-03,+2.23429658E+00,+13.46355557E+00
-27.59000E-03,+2.23429658E+00,+14.04245007E+00
-27.55900E-03,+2.43530160E+00,+14.04245007E+00
-27.52800E-03,+2.43530160E+00,+13.46355557E+00
-27.49700E-03,+2.43530160E+00,+13.46355557E+00
-27.46600E-03,+2.43530160E+00,+13.46355557E+00
-27.43500E-03,+2.43530160E+00,+13.75300282E+00
-27.40400E-03,+2.63630663E+00,+13.46355557E+00
-27.37300E-03,+2.53580412E+00,+13.46355557E+00
-27.34200E-03,+2.43530160E+00,+13.46355557E+00
-27.31100E-03,+2.63630663E+00,+13.46355557E+00
-27.28000E-03,+2.63630663E+00,+13.46355557E+00
-27.24900E-03,+2.43530160E+00,+13.75300282E+00
-27.21800E-03,+2.63630663E+00,+13.46355557E+00
-27.18700E-03,+2.53580412E+00,+13.46355557E+00
-27.15600E-03,+2.63630663E+00,+13.46355557E+00
-27.12500E-03,+2.63630663E+00,+13.46355557E+00
-27.09400E-03,+2.63630663E+00,+13.46355557E+00
-27.06300E-03,+2.63630663E+00,+13.75300282E+00
-27.03200E-03,+2.63630663E+00,+13.46355557E+00
-27.00100E-03,+2.63630663E+00,+13.75300282E+00
-26.97000E-03,+2.63630663E+00,+13.46355557E+00
-26.93900E-03,+2.63630663E+00,+13.46355557E+00
-26.90800E-03,+2.63630663E+00,+13.46355557E+00
-26.87700E-03,+2.63630663E+00,+13.46355557E+00
-26.84600E-03,+2.43530160E+00,+13.46355557E+00
-26.81500E-03,+2.53580412E+00,+13.46355557E+00
-26.78400E-03,+2.43530160E+00,+13.46355557E+00
-26.75300E-03,+2.53580412E+00,+13.46355557E+00
-26.72200E-03,+2.43530160E+00,+13.46355557E+00
-26.69100E-03,+2.63630663E+00,+14.04245007E+00
-26.66000E-03,+2.43530160E+00,+13.46355557E+00
-26.62900E-03,+2.43530160E+00,+13.46355557E+00
-26.59800E-03,+2.43530160E+00,+13.46355557E+00
-26.56700E-03,+2.43530160E+00,+13.75300282E+00
-26.53600E-03,+2.43530160E+00,+13.46355557E+00
-26.50500E-03,+2.43530160E+00,+13.46355557E+00
-26.47400E-03,+2.43530160E+00,+13.46355557E+00
-26.44300E-03,+2.33479909E+00,+13.46355557E+00
-26.41200E-03,+2.43530160E+00,+13.46355557E+00
-26.38100E-03,+2.33479909E+00,+13.46355557E+00
-26.35000E-03,+2.43530160E+00,+14.04245007E+00
-26.31900E-03,+2.23429658E+00,+13.46355557E+00
-26.28800E-03,+2.43530160E+00,+14.04245007E+00
-26.25700E-03,+2.23429658E+00,+13.17410833E+00
-26.22600E-03,+2.03329155E+00,+13.46355557E+00
-26.19500E-03,+2.13379406E+00,+13.46355557E+00
-26.16400E-03,+2.23429658E+00,+14.04245007E+00
-26.13300E-03,+2.03329155E+00,+13.46355557E+00
-26.10200E-03,+2.03329155E+00,+13.46355557E+00
-26.07100E-03,+2.03329155E+00,+13.75300282E+00
-26.04000E-03,+2.03329155E+00,+13.46355557E+00
-26.00900E-03,+2.03329155E+00,+13.75300282E+00
-25.97800E-03,+1.83228652E+00,+13.46355557E+00
-25.94700E-03,+1.93278904E+00,+13.46355557E+00
-25.91600E-03,+1.83228652E+00,+13.46355557E+00
-25.88500E-03,+1.83228652E+00,+13.46355557E+00
-25.85400E-03,+1.83228652E+00,+13.46355557E+00
-25.82300E-03,+1.73178401E+00,+13.46355557E+00
-25.79200E-03,+1.83228652E+00,+13.46355557E+00
-25.76100E-03,+1.63128150E+00,+13.75300282E+00
-25.73000E-03,+1.63128150E+00,+13.46355557E+00
-25.69900E-03,+1.63128150E+00,+13.75300282E+00
-25.66800E-03,+1.63128150E+00,+13.46355557E+00
-25.63700E-03,+1.43027647E+00,+13.75300282E+00
-25.60600E-03,+1.43027647E+00,+13.46355557E+00
-25.57500E-03,+1.32977396E+00,+13.75300282E+00
-25.54400E-03,+1.22927144E+00,+13.46355557E+00
-25.51300E-03,+1.43027647E+00,+13.46355557E+00
-25.48200E-03,+1.22927144E+00,+13.46355557E+00
-25.45100E-03,+1.12876893E+00,+13.46355557E+00
-25.42000E-03,+1.22927144E+00,+13.46355557E+00
-25.38900E-03,+1.02826641E+00,+13.46355557E+00
-25.35800E-03,+1.02826641E+00,+13.46355557E+00
-25.32700E-03,+1.12876893E+00,+13.75300282E+00
-25.29600E-03,+1.02826641E+00,+13.46355557E+00
-25.26500E-03,+927.76390E-03,+13.75300282E+00
-25.23400E-03,+827.26139E-03,+13.46355557E+00
-25.20300E-03,+827.26139E-03,+13.46355557E+00
-25.17200E-03,+827.26139E-03,+13.46355557E+00
-25.14100E-03,+726.75887E-03,+14.04245007E+00
-25.11000E-03,+626.25636E-03,+13.46355557E+00
-25.07900E-03,+726.75887E-03,+13.46355557E+00
-25.04800E-03,+626.25636E-03,+13.46355557E+00
-25.01700E-03,+626.25636E-03,+13.75300282E+00
-24.98600E-03,+425.25133E-03,+13.46355557E+00
-24.95500E-03,+525.75385E-03,+13.46355557E+00
-24.92400E-03,+425.25133E-03,+13.46355557E+00
-24.89300E-03,+425.25133E-03,+13.75300282E+00
-24.86200E-03,+224.24631E-03,+13.46355557E+00
-24.83100E-03,+224.24631E-03,+13.46355557E+00
-24.80000E-03,+224.24631E-03,+13.46355557E+00
-24.76900E-03,+224.24631E-03,+13.46355557E+00
-24.73800E-03,+23.24128E-03,+13.46355557E+00
-24.70700E-03,+23.24128E-03,+14.04245007E+00
-24.67600E-03,+23.24128E-03,+13.46355557E+00
-24.64500E-03,-77.26123E-03,+13.46355557E+00
-24.61400E-03,+23.24128E-03,+13.46355557E+00
-24.58300E-03,-177.76375E-03,+13.46355557E+00
-24.55200E-03,-177.76375E-03,+13.46355557E+00
-24.52100E-03,-177.76375E-03,+13.46355557E+00
-24.49000E-03,-177.76375E-03,+13.46355557E+00
-24.45900E-03,-378.76877E-03,+5.35903263E+00
-24.42800E-03,-378.76877E-03,-6.79775178E+00
-24.39700E-03,-579.77380E-03,-15.48116922E+00
-24.36600E-03,-579.77380E-03,-15.48116922E+00
-24.33500E-03,-680.27631E-03,-15.48116922E+00
-24.30400E-03,-780.77883E-03,-15.48116922E+00
-24.27300E-03,-780.77883E-03,-15.48116922E+00
-24.24200E-03,-780.77883E-03,-15.48116922E+00
-24.21100E-03,-780.77883E-03,-15.48116922E+00
-24.18000E-03,-780.77883E-03,-15.48116922E+00
-24.14900E-03,-981.78385E-03,-15.48116922E+00
-24.11800E-03,-981.78385E-03,-15.48116922E+00
-24.08700E-03,-981.78385E-03,-15.48116922E+00
-24.05600E-03,-1.18278888E+00,-15.48116922E+00
-24.02500E-03,-1.08228637E+00,-15.48116922E+00
-23.99400E-03,-1.18278888E+00,-15.48116922E+00
-23.96300E-03,-1.18278888E+00,-15.19172198E+00
-23.93200E-03,-1.18278888E+00,-15.48116922E+00
-23.90100E-03,-1.38379391E+00,-15.48116922E+00
-23.87000E-03,-1.38379391E+00,-15.48116922E+00
-23.83900E-03,-1.38379391E+00,-15.48116922E+00
-23.80800E-03,-1.58479893E+00,-15.48116922E+00
-23.77700E-03,-1.58479893E+00,-15.48116922E+00
-23.74600E-03,-1.58479893E+00,-15.48116922E+00
-23.71500E-03,-1.58479893E+00,-15.48116922E+00
-23.68400E-03,-1.58479893E+00,-15.48116922E+00
-23.65300E-03,-1.58479893E+00,-15.48116922E+00
-23.62200E-03,-1.78580396E+00,-15.48116922E+00
-23.59100E-03,-1.78580396E+00,-15.48116922E+00
-23.56000E-03,-1.78580396E+00,-16.06006372E+00
-23.52900E-03,-1.78580396E+00,-15.48116922E+00
-23.49800E-03,-1.78580396E+00,-15.48116922E+00
-23.46700E-03,-1.98680899E+00,-15.48116922E+00
-23.43600E-03,-1.98680899E+00,-15.48116922E+00
-23.40500E-03,-1.98680899E+00,-15.48116922E+00
-23.37400E-03,-1.98680899E+00,-15.48116922E+00
-23.34300E-03,-2.08731150E+00,-15.48116922E+00
-23.31200E-03,-2.18781401E+00,-15.48116922E+00
-23.28100E-03,-2.08731150E+00,-15.48116922E+00
-23.25000E-03,-2.18781401E+00,-15.48116922E+00
-23.21900E-03,-2.18781401E+00,-15.48116922E+00
-23.18800E-03,-2.18781401E+00,-15.48116922E+00
-23.15700E-03,-2.28831653E+00,-15.48116922E+00
-23.12600E-03,-2.18781401E+00,-15.48116922E+00
-23.09500E-03,-2.48932155E+00,-15.48116922E+00
-23.06400E-03,-2.38881904E+00,-15.48116922E+00
-23.03300E-03,-2.48932155E+00,-15.48116922E+00
-23.00200E-03,-2.38881904E+00,-14.90227473E+00
-22.97100E-03,-2.38881904E+00,-15.48116922E+00
-22.94000E-03,-2.38881904E+00,-15.48116922E+00
-22.90900E-03,-2.58982407E+00,-15.77061647E+00
-22.87800E-03,-2.58982407E+00,-15.48116922E+00
-22.84700E-03,-2.58982407E+00,-15.48116922E+00
-22.81600E-03,-2.58982407E+00,-15.48116922E+00
-22.78500E-03,-2.58982407E+00,-15.48116922E+00
-22.75400E-03,-2.58982407E+00,-16.06006372E+00
-22.72300E-03,-2.69032658E+00,-15.77061647E+00
-22.69200E-03,-2.79082909E+00,-15.48116922E+00
-22.66100E-03,-2.79082909E+00,-15.48116922E+00
-22.63000E-03,-2.79082909E+00,-15.48116922E+00
-22.59900E-03,-2.69032658E+00,-15.48116922E+00
-22.56800E-03,-2.79082909E+00,-15.48116922E+00
-22.53700E-03,-2.79082909E+00,-15.19172198E+00
-22.50600E-03,-2.79082909E+00,-15.48116922E+00
-22.47500E-03,-2.79082909E+00,-15.48116922E+00
-22.44400E-03,-2.79082909E+00,-16.06006372E+00
-22.41300E-03,-2.79082909E+00,-15.48116922E+00
-22.38200E-03,-2.79082909E+00,-16.06006372E+00
-22.35100E-03,-2.89133161E+00,-15.48116922E+00
-22.32000E-03,-2.79082909E+00,-15.48116922E+00
-22.28900E-03,-2.79082909E+00,-15.48116922E+00
-22.25800E-03,-2.79082909E+00,-15.48116922E+00
-22.22700E-03,-2.89133161E+00,-15.48116922E+00
-22.19600E-03,-2.99183412E+00,-15.48116922E+00
-22.16500E-03,-2.89133161E+00,-15.48116922E+00
-22.13400E-03,-2.99183412E+00,-15.48116922E+00
-22.10300E-03,-2.89133161E+00,-15.48116922E+00
-22.07200E-03,-2.99183412E+00,-15.48116922E+00
-22.04100E-03,-2.89133161E+00,-15.48116922E+00
-22.01000E-03,-2.79082909E+00,-14.90227473E+00
-21.97900E-03,-2.79082909E+00,-15.48116922E+00
-21.94800E-03,-2.79082909E+00,-15.48116922E+00
-21.91700E-03,-2.79082909E+00,-15.48116922E+00
-21.88600E-03,-2.79082909E+00,-15.48116922E+00
-21.85500E-03,-2.79082909E+00,-15.48116922E+00
-21.82400E-03,-2.79082909E+00,-15.48116922E+00
-21.79300E-03,-2.79082909E+00,-15.77061647E+00
-21.76200E-03,-2.79082909E+00,-15.48116922E+00
-21.73100E-03,-2.69032658E+00,-15.48116922E+00
-21.70000E-03,-2.79082909E+00,-15.48116922E+00
-21.66900E-03,-2.69032658E+00,-15.48116922E+00
-21.63800E-03,-2.79082909E+00,-15.48116922E+00
-21.60700E-03,-2.69032658E+00,-15.48116922E+00
-21.57600E-03,-2.58982407E+00,-15.48116922E+00
-21.54500E-03,-2.58982407E+00,-15.48116922E+00
-21.51400E-03,-2.58982407E+00,-15.48116922E+00
-21.48300E-03,-2.48932155E+00,-15.48116922E+00
-21.45200E-03,-2.58982407E+00,-15.48116922E+00
-21.42100E-03,-2.58982407E+00,-15.48116922E+00
-21.39000E-03,-2.38881904E+00,-15.48116922E+00
-21.35900E-03,-2.58982407E+00,-15.48116922E+00
-21.32800E-03,-2.58982407E+00,-15.48116922E+00
-21.29700E-03,-2.38881904E+00,-15.48116922E+00
-21.26600E-03,-2.38881904E+00,-15.48116922E+00
-21.23500E-03,-2.38881904E+00,-15.48116922E+00
-21.20400E-03,-2.38881904E+00,-15.48116922E+00
-21.17300E-03,-2.18781401E+00,-15.48116922E+00
-21.14200E-03,-2.18781401E+00,-15.48116922E+00
-21.11100E-03,-2.18781401E+00,-15.48116922E+00
-21.08000E-03,-2.18781401E+00,-15.48116922E+00
-21.04900E-03,-2.08731150E+00,-15.48116922E+00
-21.01800E-03,-2.18781401E+00,-15.48116922E+00
-20.98700E-03,-2.08731150E+00,-15.48116922E+00
-20.95600E-03,-1.98680899E+00,-15.48116922E+00
-20.92500E-03,-1.98680899E+00,-15.48116922E+00
-20.89400E-03,-1.98680899E+00,-15.48116922E+00
-20.86300E-03,-1.98680899E+00,-15.48116922E+00
-20.83200E-03,-1.98680899E+00,-15.48116922E+00
-20.80100E-03,-1.98680899E+00,-15.77061647E+00
-20.77000E-03,-1.78580396E+00,-15.48116922E+00
-20.73900E-03,-1.78580396E+00,-15.77061647E+00
-20.70800E-03,-1.78580396E+00,-15.48116922E+00
-20.67700E-03,-1.68530145E+00,-15.48116922E+00
-20.64600E-03,-1.78580396E+00,-15.48116922E+00
-20.61500E-03,-1.58479893E+00,-15.48116922E+00
-20.58400E-03,-1.38379391E+00,-15.48116922E+00
-20.55300E-03,-1.58479893E+00,-15.48116922E+00
-20.52200E-03,-1.38379391E+00,-15.48116922E+00
-20.49100E-03,-1.38379391E+00,-15.77061647E+00
-20.46000E-03,-1.38379391E+00,-15.48116922E+00
-20.42900E-03,-1.28329139E+00,-15.48116922E+00
-20.39800E-03,-1.38379391E+00,-15.48116922E+00
-20.36700E-03,-1.18278888E+00,-15.48116922E+00
-20.33600E-03,-1.18278888E+00,-15.48116922E+00
-20.30500E-03,-1.18278888E+00,-15.48116922E+00
-20.27400E-03,-1.18278888E+00,-16.06006372E+00
-20.24300E-03,-1.08228637E+00,-15.48116922E+00
-20.21200E-03,-981.78385E-03,-15.48116922E+00
-20.18100E-03,-981.78385E-03,-15.48116922E+00
-20.15000E-03,-981.78385E-03,-15.48116922E+00
-20.11900E-03,-881.28134E-03,-15.48116922E+00
-20.08800E-03,-780.77883E-03,-15.48116922E+00
-20.05700E-03,-780.77883E-03,-15.48116922E+00
-20.02600E-03,-780.77883E-03,-15.48116922E+00
-19.99500E-03,-680.27631E-03,-15.48116922E+00
-19.96400E-03,-579.77380E-03,-15.48116922E+00
-19.93300E-03,-579.77380E-03,-15.48116922E+00
-19.90200E-03,-579.77380E-03,-16.06006372E+00
-19.87100E-03,-579.77380E-03,-15.48116922E+00
-19.84000E-03,-378.76877E-03,-15.48116922E+00
-19.80900E-03,-378.76877E-03,-15.48116922E+00
-19.77800E-03,-378.76877E-03,-16.06006372E+00
-19.74700E-03,-177.76375E-03,-15.48116922E+00
-19.71600E-03,-177.76375E-03,-5.06106830E+00
-19.68500E-03,-177.76375E-03,+7.67461061E+00
-19.65400E-03,+23.24128E-03,+14.04245007E+00
-19.62300E-03,+23.24128E-03,+14.04245007E+00
-19.59200E-03,+23.24128E-03,+13.46355557E+00
-19.56100E-03,+23.24128E-03,+13.75300282E+00
-19.53000E-03,+224.24631E-03,+14.04245007E+00
-19.49900E-03,+224.24631E-03,+13.46355557E+00
-19.46800E-03,+224.24631E-03,+13.46355557E+00
-19.43700E-03,+224.24631E-03,+13.75300282E+00
-19.40600E-03,+425.25133E-03,+13.46355557E+00
-19.37500E-03,+425.25133E-03,+13.75300282E+00
-19.34400E-03,+425.25133E-03,+14.04245007E+00
-19.31300E-03,+626.25636E-03,+13.46355557E+00
-19.28200E-03,+626.25636E-03,+13.46355557E+00
-19.25100E-03,+626.25636E-03,+13.46355557E+00
-19.22000E-03,+626.25636E-03,+13.46355557E+00
-19.18900E-03,+626.25636E-03,+13.46355557E+00
-19.15800E-03,+626.25636E-03,+13.46355557E+00
-19.12700E-03,+827.26139E-03,+13.46355557E+00
-19.09600E-03,+827.26139E-03,+13.46355557E+00
-19.06500E-03,+827.26139E-03,+13.75300282E+00
-19.03400E-03,+827.26139E-03,+13.46355557E+00
-19.00300E-03,+1.02826641E+00,+13.75300282E+00
-18.97200E-03,+827.26139E-03,+13.46355557E+00
-18.94100E-03,+1.02826641E+00,+13.46355557E+00
-18.91000E-03,+1.02826642E+00,+13.46355557E+00
-18.87900E-03,+1.12876893E+00,+13.46355557E+00
-18.84800E-03,+1.22927144E+00,+14.04245007E+00
-18.81700E-03,+1.22927144E+00,+13.46355557E+00
-18.78600E-03,+1.22927144E+00,+13.46355557E+00
-18.75500E-03,+1.22927144E+00,+13.46355557E+00
-18.72400E-03,+1.43027647E+00,+14.04245007E+00
-18.69300E-03,+1.43027647E+00,+13.46355557E+00
-18.66200E-03,+1.43027647E+00,+14.04245007E+00
-18.63100E-03,+1.53077898E+00,+13.46355557E+00
-18.60000E-03,+1.63128150E+00,+14.04245007E+00
-18.56900E-03,+1.63128150E+00,+14.04245007E+00
-18.53800E-03,+1.63128150E+00,+13.46355557E+00
-18.50700E-03,+1.63128150E+00,+13.75300282E+00
-18.47600E-03,+1.83228652E+00,+13.46355557E+00
-18.44500E-03,+1.83228652E+00,+13.46355557E+00
-18.41400E-03,+1.83228652E+00,+14.04245007E+00
-18.38300E-03,+1.73178401E+00,+13.46355557E+00
-18.35200E-03,+1.83228652E+00,+14.04245007E+00
-18.32100E-03,+1.83228652E+00,+13.75300282E+00
-18.29000E-03,+2.03329155E+00,+14.04245007E+00
-18.25900E-03,+1.93278904E+00,+13.46355557E+00
-18.22800E-03,+2.03329155E+00,+13.46355557E+00
-18.19700E-03,+2.03329155E+00,+13.75300282E+00
-18.16600E-03,+2.03329155E+00,+13.46355557E+00
-18.13500E-03,+2.03329155E+00,+13.46355557E+00
-18.10400E-03,+2.23429658E+00,+13.46355557E+00
-18.07300E-03,+2.13379406E+00,+13.46355557E+00
-18.04200E-03,+2.23429658E+00,+13.46355557E+00
-18.01100E-03,+2.23429658E+00,+13.46355557E+00
-17.98000E-03,+2.23429658E+00,+13.46355557E+00
-17.94900E-03,+2.33479909E+00,+13.46355557E+00
-17.91800E-03,+2.23429658E+00,+13.46355557E+00
-17.88700E-03,+2.23429658E+00,+13.46355557E+00
-17.85600E-03,+2.23429658E+00,+13.46355557E+00
-17.82500E-03,+2.33479909E+00,+13.46355557E+00
-17.79400E-03,+2.43530160E+00,+13.46355557E+00
-17.76300E-03,+2.33479909E+00,+13.46355557E+00
-17.73200E-03,+2.43530160E+00,+13.46355557E+00
-17.70100E-03,+2.43530160E+00,+13.46355557E+00
-17.67000E-03,+2.43530160E+00,+13.46355557E+00
-17.63900E-03,+2.43530160E+00,+13.46355557E+00
-17.60800E-03,+2.43530160E+00,+13.46355557E+00
-17.57700E-03,+2.53580412E+00,+13.75300282E+00
-17.54600E-03,+2.43530160E+00,+13.46355557E+00
-17.51500E-03,+2.53580412E+00,+13.46355557E+00
-17.48400E-03,+2.43530160E+00,+13.46355557E+00
-17.45300E-03,+2.63630663E+00,+13.46355557E+00
-17.42200E-03,+2.43530160E+00,+13.46355557E+00
-17.39100E-03,+2.53580412E+00,+13.46355557E+00
-17.36000E-03,+2.43530160E+00,+13.46355557E+00
-17.32900E-03,+2.63630663E+00,+13.75300282E+00
-17.29800E-03,+2.63630663E+00,+14.04245007E+00
-17.26700E-03,+2.53580412E+00,+13.17410833E+00
-17.23600E-03,+2.63630663E+00,+13.46355557E+00
-17.20500E-03,+2.53580412E+00,+13.75300282E+00
-17.17400E-03,+2.63630663E+00,+14.04245007E+00
-17.14300E-03,+2.63630663E+00,+13.46355557E+00
-17.11200E-03,+2.63630663E+00,+14.04245007E+00
-17.08100E-03,+2.63630663E+00,+14.04245007E+00
-17.05000E-03,+2.63630663E+00,+13.46355557E+00
-17.01900E-03,+2.53580412E+00,+13.46355557E+00
-16.98800E-03,+2.63630663E+00,+14.04245007E+00
-16.95700E-03,+2.53580412E+00,+13.75300282E+00
-16.92600E-03,+2.63630663E+00,+13.46355557E+00
-16.89500E-03,+2.53580412E+00,+13.46355557E+00
-16.86400E-03,+2.43530160E+00,+13.46355557E+00
-16.83300E-03,+2.43530160E+00,+13.46355557E+00
-16.80200E-03,+2.43530160E+00,+14.04245007E+00
-16.77100E-03,+2.43530160E+00,+13.46355557E+00
-16.74000E-03,+2.43530160E+00,+13.46355557E+00
-16.70900E-03,+2.33479909E+00,+13.46355557E+00
-16.67800E-03,+2.43530160E+00,+13.46355557E+00
-16.64700E-03,+2.43530160E+00,+13.46355557E+00
-16.61600E-03,+2.43530160E+00,+13.46355557E+00
-16.58500E-03,+2.33479909E+00,+13.46355557E+00
-16.55400E-03,+2.43530160E+00,+14.04245007E+00
-16.52300E-03,+2.23429658E+00,+13.46355557E+00
-16.49200E-03,+2.23429658E+00,+13.46355557E+00
-16.46100E-03,+2.23429658E+00,+13.75300282E+00
-16.43000E-03,+2.23429658E+00,+13.46355557E+00
-16.39900E-03,+2.23429658E+00,+13.46355557E+00
-16.36800E-03,+2.03329155E+00,+13.46355557E+00
-16.33700E-03,+2.13379406E+00,+13.46355557E+00
-16.30600E-03,+2.03329155E+00,+14.04245007E+00
-16.27500E-03,+2.03329155E+00,+13.46355557E+00
-16.24400E-03,+2.03329155E+00,+14.04245007E+00
-16.21300E-03,+2.03329155E+00,+13.46355557E+00
-16.18200E-03,+2.03329155E+00,+13.46355557E+00
-16.15100E-03,+1.93278904E+00,+14.04245007E+00
-16.12000E-03,+1.83228652E+00,+13.46355557E+00
-16.08900E-03,+1.93278904E+00,+13.75300282E+00
-16.05800E-03,+1.83228652E+00,+14.04245007E+00
-16.02700E-03,+1.83228652E+00,+13.75300282E+00
-15.99600E-03,+1.83228652E+00,+14.04245007E+00
